Battery_ID,Cycle,Capacity_Ah,SOH,Internal_Resistance_Ohm,Temperature_C,Voltage_Max_V,Voltage_Min_V,Charge_Time_s,Discharge_Time_s,Ambient_Temp_C,RUL
15,276,1.7511,91.605,0.05933,35.54,4.1638,3.1211,3964.1,2717.1,34.11,797
15,277,1.7585,91.771,0.05849,36.32,4.1664,3.1156,4031.7,2720.2,34.11,796
15,278,1.7604,91.684,0.05815,36.33,4.1574,3.1409,3908.7,2737.5,34.11,795
15,279,1.7491,91.658,0.05947,35.74,4.1711,3.1423,3944.8,2773.6,34.11,794
15,280,1.7563,91.737,0.0574,35.24,4.1646,3.1274,3992.9,2705.5,34.11,793
15,281,1.7663,92.181,0.05823,36.04,4.1626,3.1349,3938.8,2801.2,34.11,792
15,282,1.77,92.032,0.05962,35.96,4.1688,3.1478,4035.5,2761.5,34.11,791
15,283,1.7648,91.652,0.0572,35.46,4.1374,3.1316,3963.2,2704.2,34.11,790
15,284,1.752,91.622,0.05913,35.96,4.157,3.1204,3940.3,2684.6,34.11,789
15,285,1.776,91.868,0.05877,37.18,4.1687,3.1173,4028.5,2731.2,34.11,788
15,286,1.7611,92.077,0.05883,37.08,4.1591,3.1218,3914.0,2748.4,34.11,787
15,287,1.7584,91.849,0.0594,35.58,4.15,3.1373,3915.4,2727.2,34.11,786
15,288,1.7379,90.908,0.05823,37.1,4.1392,3.1402,4033.7,2727.7,34.11,785
15,289,1.7547,91.485,0.0572,36.2,4.1626,3.1693,4039.1,2710.4,34.11,784
15,290,1.7496,91.125,0.05861,36.71,4.149,3.1157,4004.5,2696.5,34.11,783
15,291,1.7494,91.487,0.05979,34.74,4.1677,3.1315,3980.8,2721.7,34.11,782
15,292,1.7512,91.377,0.05869,35.68,4.1622,3.1448,4092.9,2754.2,34.11,781
15,293,1.7486,91.704,0.0586,35.48,4.1437,3.142,3926.9,2680.4,34.11,780
15,294,1.7392,90.705,0.05992,34.84,4.1536,3.1395,4044.9,2713.0,34.11,779
15,295,1.7416,90.878,0.05839,35.59,4.1455,3.1384,3982.0,2638.4,34.11,778
15,296,1.7649,91.573,0.05912,35.09,4.1797,3.1307,4028.0,2694.7,34.11,777
15,297,1.7502,91.051,0.0579,35.81,4.1573,3.1435,3942.2,2751.8,34.11,776
15,298,1.7598,91.591,0.0596,34.98,4.1443,3.1124,3984.2,2720.4,34.11,775
15,299,1.7456,90.855,0.05875,36.33,4.1642,3.1303,3953.4,2769.4,34.11,774
15,300,1.7482,91.435,0.05873,36.54,4.146,3.1378,3957.4,2774.0,34.11,773
15,301,1.7529,91.561,0.05791,36.52,4.1438,3.128,4002.7,2720.1,34.11,772
15,302,1.7603,91.549,0.05997,36.81,4.1593,3.1229,3926.0,2709.8,34.11,771
15,303,1.7392,90.64,0.05677,34.9,4.15,3.161,3976.5,2685.7,34.11,770
15,304,1.7517,91.119,0.05833,34.02,4.1418,3.1257,4068.5,2661.8,34.11,769
15,305,1.7502,91.375,0.05889,34.99,4.1611,3.1346,3941.6,2667.9,34.11,768
15,306,1.7478,90.987,0.06149,35.59,4.1303,3.1228,4024.3,2719.5,34.11,767
15,307,1.7386,90.922,0.05952,36.51,4.1594,3.1211,4045.7,2707.1,34.11,766
15,308,1.7495,90.934,0.05882,37.47,4.1512,3.1168,4012.5,2616.3,34.11,765
15,309,1.7523,91.083,0.06162,37.64,4.1748,3.131,4070.5,2705.2,34.11,764
15,310,1.744,91.483,0.05812,35.98,4.1655,3.135,3978.4,2639.9,34.11,763
15,311,1.74,90.832,0.05886,36.1,4.1542,3.1372,4053.2,2678.1,34.11,762
15,312,1.7437,90.699,0.05957,37.56,4.1614,3.127,4026.9,2618.9,34.11,761
15,313,1.7447,90.572,0.06036,36.14,4.1451,3.1337,3942.7,2712.9,34.11,760
15,314,1.7406,90.813,0.06041,37.54,4.1638,3.1424,3999.2,2671.3,34.11,759
15,315,1.7505,90.789,0.05773,35.83,4.1498,3.1316,3977.0,2694.4,34.11,758
15,316,1.7473,91.416,0.05854,36.62,4.165,3.1283,4062.4,2728.5,34.11,757
15,317,1.7304,90.247,0.05743,37.11,4.177,3.1202,4012.8,2661.7,34.11,756
15,318,1.7539,91.266,0.05917,34.84,4.1527,3.1153,4022.6,2694.6,34.11,755
15,319,1.7301,90.295,0.06047,35.73,4.1712,3.1309,4042.1,2706.9,34.11,754
15,320,1.7256,89.718,0.06069,37.16,4.1414,3.13,3988.2,2715.4,34.11,753
15,321,1.7403,90.823,0.0598,36.88,4.1679,3.1301,3992.1,2615.6,34.11,752
15,322,1.7409,91.1,0.05842,35.97,4.1506,3.1093,4034.8,2635.2,34.11,751
15,323,1.7418,90.675,0.06071,37.07,4.1613,3.11,4000.6,2677.8,34.11,750
15,324,1.742,90.829,0.05936,37.23,4.1355,3.1143,4041.9,2684.3,34.11,749
15,325,1.74,90.643,0.06006,35.84,4.1679,3.1137,4026.6,2683.3,34.11,748
15,326,1.7347,90.679,0.0596,37.79,4.1544,3.1257,4022.2,2681.1,34.11,747
15,327,1.7357,90.381,0.05848,36.39,4.1557,3.1318,4065.6,2735.8,34.11,746
15,328,1.727,90.371,0.05967,34.62,4.1379,3.1172,4049.5,2636.1,34.11,745
15,329,1.744,90.864,0.06101,38.65,4.1639,3.1185,3999.5,2640.2,34.11,744
15,330,1.731,90.356,0.05876,37.28,4.159,3.1139,4020.5,2618.1,34.11,743
15,331,1.7299,90.303,0.06081,36.56,4.146,3.1229,4031.9,2645.0,34.11,742
15,332,1.7229,90.172,0.05998,36.82,4.164,3.124,4004.7,2551.1,34.11,741
15,333,1.7232,89.756,0.06108,36.68,4.145,3.1246,3949.4,2675.0,34.11,740
15,334,1.7302,90.41,0.06088,38.29,4.1589,3.1259,3909.0,2685.1,34.11,739
15,335,1.7359,90.532,0.06076,36.78,4.1536,3.1268,4042.1,2641.6,34.11,738
15,336,1.7249,90.014,0.06035,35.55,4.1646,3.1249,4098.8,2661.1,34.11,737
15,337,1.7117,89.555,0.05935,35.35,4.1372,3.1234,4065.8,2661.2,34.11,736
15,338,1.738,90.615,0.0597,36.28,4.1602,3.1076,3980.3,2677.7,34.11,735
15,339,1.7314,90.107,0.06003,38.75,4.1609,3.098,4000.1,2593.5,34.11,734
15,340,1.7278,90.023,0.06179,35.76,4.1435,3.1233,4015.1,2657.1,34.11,733
15,341,1.7366,90.33,0.06118,35.09,4.1579,3.1206,4152.4,2695.1,34.11,732
15,342,1.7302,89.933,0.06072,37.58,4.1573,3.1166,4043.6,2693.5,34.11,731
15,343,1.7206,89.651,0.06068,36.0,4.1566,3.1205,4045.5,2695.6,34.11,730
15,344,1.708,89.369,0.06025,35.34,4.1649,3.1166,4006.3,2657.4,34.11,729
15,345,1.7326,90.554,0.05962,37.36,4.1659,3.1097,4033.0,2600.7,34.11,728
15,346,1.7238,89.802,0.06117,37.21,4.1527,3.122,4088.5,2614.4,34.11,727
15,347,1.7158,89.879,0.06143,38.87,4.1457,3.1224,4098.3,2723.0,34.11,726
15,348,1.717,89.694,0.06079,38.3,4.1522,3.1325,4107.7,2689.1,34.11,725
15,349,1.7195,89.704,0.06206,35.68,4.1564,3.1232,4082.4,2615.3,34.11,724
15,350,1.7182,89.714,0.0613,37.03,4.1659,3.1329,4054.0,2715.1,34.11,723
15,351,1.7217,89.406,0.05922,38.52,4.1439,3.1149,4064.3,2632.8,34.11,722
15,352,1.721,90.166,0.06094,37.46,4.1403,3.1135,4032.6,2642.8,34.11,721
15,353,1.7236,89.953,0.06074,36.62,4.1707,3.1191,4039.5,2664.2,34.11,720
15,354,1.7205,89.838,0.06177,34.81,4.1463,3.1177,4114.2,2710.1,34.11,719
15,355,1.7288,90.083,0.06164,37.56,4.1517,3.1123,4085.8,2703.3,34.11,718
15,356,1.7155,89.531,0.06169,36.24,4.1558,3.121,4114.0,2683.9,34.11,717
15,357,1.7196,89.731,0.06005,37.17,4.1525,3.1416,4093.4,2654.4,34.11,716
15,358,1.7061,89.209,0.05909,35.5,4.1471,3.1263,4097.4,2610.6,34.11,715
15,359,1.7098,89.162,0.06028,35.77,4.1252,3.1058,4041.6,2694.4,34.11,714
15,360,1.7157,89.932,0.0614,38.26,4.142,3.0999,4148.8,2640.2,34.11,713
15,361,1.7239,89.851,0.06215,37.36,4.1459,3.1111,4061.3,2638.7,34.11,712
15,362,1.7145,89.283,0.06031,38.92,4.1656,3.1185,4160.0,2704.3,34.11,711
15,363,1.7127,89.163,0.06069,38.57,4.1407,3.1014,4086.9,2611.1,34.11,710
15,364,1.7048,88.922,0.06033,36.49,4.1471,3.1181,4062.8,2621.9,34.11,709
15,365,1.7241,89.571,0.06259,36.9,4.1604,3.112,4108.9,2647.3,34.11,708
15,366,1.7211,89.886,0.06001,36.91,4.1296,3.1155,3993.4,2607.0,34.11,707
15,367,1.7019,89.153,0.0611,34.23,4.148,3.1219,4139.3,2702.1,34.11,706
15,368,1.7008,88.771,0.06018,37.89,4.1506,3.1142,4091.4,2662.6,34.11,705
15,369,1.7063,88.75,0.06123,38.12,4.1448,3.1145,4139.1,2592.8,34.11,704
15,370,1.7164,89.547,0.06171,37.85,4.1465,3.1141,4042.5,2566.3,34.11,703
15,371,1.7144,89.072,0.06078,34.39,4.1434,3.1086,4083.7,2596.1,34.11,702
15,372,1.6941,88.708,0.06304,38.9,4.1384,3.1138,4075.4,2629.7,34.11,701
15,373,1.7106,89.126,0.062,36.28,4.148,3.0884,4107.0,2551.5,34.11,700
15,374,1.7026,88.43,0.06233,35.69,4.1649,3.1201,4121.1,2587.6,34.11,699
15,375,1.723,89.633,0.06028,34.12,4.1359,3.1142,4094.7,2692.9,34.11,698
15,376,1.6981,88.446,0.06215,35.34,4.1536,3.1122,4082.6,2544.2,34.11,697
15,377,1.7043,89.024,0.06075,38.61,4.147,3.1146,4184.0,2637.9,34.11,696
15,378,1.7038,88.492,0.06123,36.32,4.1382,3.1091,4145.2,2607.8,34.11,695
15,379,1.7,88.847,0.06261,35.29,4.1372,3.1051,4054.2,2650.2,34.11,694
15,380,1.7108,89.021,0.0619,35.16,4.1495,3.1252,4096.4,2671.3,34.11,693
15,381,1.6999,88.654,0.06003,36.38,4.1596,3.1049,4187.1,2620.6,34.11,692
15,382,1.7116,89.226,0.05896,36.09,4.1394,3.1041,4062.4,2586.7,34.11,691
15,383,1.7184,88.899,0.0615,36.55,4.1217,3.1306,4156.6,2606.9,34.11,690
15,384,1.7,88.748,0.06015,36.5,4.1549,3.1142,4106.6,2650.3,34.11,689
15,385,1.7031,88.463,0.06031,36.55,4.1541,3.1175,4089.7,2588.3,34.11,688
15,386,1.7099,88.766,0.06228,35.57,4.1393,3.0992,4174.7,2619.8,34.11,687
15,387,1.6972,88.407,0.06188,36.53,4.1487,3.1108,4185.0,2622.7,34.11,686
15,388,1.6975,88.66,0.06082,37.56,4.1366,3.1129,4111.1,2644.9,34.11,685
15,389,1.6892,87.684,0.05982,39.17,4.1464,3.1145,4120.3,2622.6,34.11,684
15,390,1.6922,88.054,0.06194,37.53,4.1604,3.0951,4126.7,2558.8,34.11,683
15,391,1.7084,88.871,0.06129,38.1,4.1503,3.0941,4151.0,2583.2,34.11,682
15,392,1.7011,88.436,0.0616,36.96,4.1594,3.1104,4115.8,2553.1,34.11,681
15,393,1.6982,88.351,0.06307,35.17,4.1496,3.1153,4110.5,2681.8,34.11,680
15,394,1.6967,87.975,0.06175,37.98,4.1409,3.0929,4124.6,2640.3,34.11,679
15,395,1.6878,88.062,0.06172,35.24,4.1419,3.1101,4108.9,2663.1,34.11,678
15,396,1.6838,88.338,0.06115,36.23,4.1361,3.1231,4156.4,2597.3,34.11,677
15,397,1.6869,88.028,0.06111,36.24,4.1496,3.0869,4153.5,2550.5,34.11,676
15,398,1.7008,88.389,0.06068,36.2,4.1541,3.1041,4102.9,2581.6,34.11,675
15,399,1.707,89.12,0.06226,37.87,4.1599,3.1264,4060.2,2667.6,34.11,674
15,400,1.6863,88.178,0.06276,36.01,4.157,3.103,4179.9,2638.3,34.11,673
15,401,1.6734,87.607,0.06197,36.52,4.1506,3.1042,4103.4,2621.5,34.11,672
15,402,1.6666,87.229,0.0608,34.24,4.1474,3.0978,4148.9,2636.5,34.11,671
15,403,1.7022,88.534,0.06026,36.04,4.1263,3.0969,4199.5,2617.6,34.11,670
15,404,1.6889,88.394,0.06168,37.84,4.1334,3.1036,4180.0,2644.7,34.11,669
15,405,1.6912,88.176,0.06203,35.79,4.1622,3.0928,4195.3,2526.7,34.11,668
15,406,1.6865,87.824,0.06122,35.34,4.135,3.1029,4151.5,2597.8,34.11,667
15,407,1.6887,87.951,0.06265,36.59,4.1465,3.0934,4081.8,2583.1,34.11,666
15,408,1.7093,89.112,0.06284,38.58,4.1398,3.1198,4167.3,2644.4,34.11,665
15,409,1.6877,87.917,0.06346,36.58,4.1461,3.1057,4154.5,2627.8,34.11,664
15,410,1.6866,87.943,0.06376,37.66,4.1365,3.1048,4151.2,2577.4,34.11,663
15,411,1.6799,87.603,0.06261,35.84,4.1484,3.1023,4108.6,2619.0,34.11,662
15,412,1.6885,87.873,0.06324,39.4,4.1434,3.1014,4148.7,2583.4,34.11,661
15,413,1.6786,87.5,0.06064,38.22,4.146,3.1191,4120.6,2654.1,34.11,660
15,414,1.6847,88.068,0.0611,37.63,4.1482,3.1116,4131.3,2691.7,34.11,659
15,415,1.6788,87.209,0.06049,36.29,4.151,3.121,4202.6,2588.3,34.11,658
15,416,1.6785,87.165,0.06207,38.98,4.1535,3.1086,4126.8,2563.9,34.11,657
15,417,1.6858,87.837,0.06418,38.0,4.1474,3.1188,4135.9,2614.6,34.11,656
15,418,1.678,87.232,0.06392,37.52,4.1252,3.1133,4223.6,2563.4,34.11,655
15,419,1.6793,87.277,0.06145,35.97,4.133,3.0985,4194.5,2598.6,34.11,654
15,420,1.6892,87.896,0.06375,38.57,4.1308,3.0993,4217.1,2607.6,34.11,653
15,421,1.6725,87.273,0.0633,36.88,4.1531,3.1004,4226.5,2636.7,34.11,652
15,422,1.6771,87.218,0.06106,37.37,4.1411,3.0849,4096.5,2635.5,34.11,651
15,423,1.677,87.385,0.06214,38.79,4.1259,3.1099,4246.9,2554.0,34.11,650
15,424,1.6703,86.978,0.06311,35.74,4.1372,3.1164,4245.6,2578.6,34.11,649
15,425,1.6778,87.386,0.0597,36.38,4.1401,3.1244,4187.4,2642.5,34.11,648
15,426,1.6754,87.226,0.06155,35.51,4.1291,3.0963,4167.6,2557.2,34.11,647
15,427,1.659,86.322,0.06163,37.24,4.132,3.1096,4099.0,2614.3,34.11,646
15,428,1.6668,87.013,0.06248,37.07,4.1528,3.1055,4222.4,2595.7,34.11,645
15,429,1.6694,87.098,0.06086,39.43,4.1373,3.0809,4129.0,2511.7,34.11,644
15,430,1.6676,86.829,0.06042,38.73,4.1322,3.0962,4168.4,2529.6,34.11,643
15,431,1.6682,87.372,0.06405,35.88,4.1379,3.0913,4216.4,2527.1,34.11,642
15,432,1.6907,87.616,0.06115,34.9,4.1355,3.0994,4165.2,2560.5,34.11,641
15,433,1.6757,87.3,0.06098,36.31,4.1514,3.0994,4174.4,2520.6,34.11,640
15,434,1.6739,87.298,0.06261,38.39,4.1277,3.1095,4190.3,2617.3,34.11,639
15,435,1.672,86.86,0.05984,35.58,4.1289,3.09,4223.5,2492.2,34.11,638
15,436,1.6739,87.299,0.06156,39.34,4.1245,3.1064,4233.6,2494.2,34.11,637
15,437,1.6653,86.493,0.06289,38.05,4.1386,3.105,4134.2,2598.2,34.11,636
15,438,1.6637,86.816,0.06139,35.4,4.1364,3.1093,4192.0,2528.6,34.11,635
15,439,1.6627,86.781,0.06196,37.77,4.128,3.0899,4141.6,2536.4,34.11,634
15,440,1.6732,87.434,0.06234,38.25,4.148,3.0915,4237.2,2526.6,34.11,633
15,441,1.6692,87.063,0.06328,38.03,4.1368,3.1017,4219.9,2500.4,34.11,632
15,442,1.6617,86.411,0.06096,35.96,4.1529,3.0925,4198.1,2580.8,34.11,631
15,443,1.6642,86.913,0.06257,39.91,4.1241,3.0891,4145.2,2555.7,34.11,630
15,444,1.662,86.331,0.06453,37.29,4.127,3.114,4162.5,2571.3,34.11,629
15,445,1.66,86.815,0.06255,39.56,4.1397,3.1005,4226.7,2578.6,34.11,628
15,446,1.6719,87.039,0.06287,41.14,4.131,3.0915,4251.2,2592.4,34.11,627
15,447,1.6554,86.445,0.06304,37.75,4.137,3.0901,4224.9,2563.1,34.11,626
15,448,1.6681,86.935,0.06157,37.99,4.1467,3.0992,4136.4,2571.8,34.11,625
15,449,1.6569,86.371,0.06363,37.14,4.1433,3.1,4215.8,2545.4,34.11,624
15,450,1.6747,86.929,0.06316,36.87,4.1329,3.103,4207.6,2549.9,34.11,623
15,451,1.6556,86.209,0.06383,37.38,4.1396,3.0998,4241.9,2523.4,34.11,622
15,452,1.6512,86.187,0.06327,36.92,4.1339,3.1018,4148.4,2525.8,34.11,621
15,453,1.659,86.167,0.06334,37.75,4.1282,3.0895,4104.7,2558.5,34.11,620
15,454,1.6441,86.137,0.06359,36.36,4.1373,3.0969,4319.5,2539.3,34.11,619
15,455,1.6579,86.448,0.06255,37.72,4.1439,3.0992,4237.5,2522.1,34.11,618
15,456,1.6486,86.369,0.06161,39.53,4.1372,3.0999,4236.5,2551.8,34.11,617
15,457,1.665,86.841,0.06121,37.71,4.1453,3.0792,4201.2,2596.4,34.11,616
15,458,1.661,86.631,0.06262,37.49,4.1382,3.1005,4208.0,2613.1,34.11,615
15,459,1.6542,86.336,0.06287,36.48,4.1458,3.0908,4100.8,2534.3,34.11,614
15,460,1.6607,86.702,0.0621,36.94,4.1413,3.0901,4178.8,2572.0,34.11,613
15,461,1.669,86.637,0.06367,37.3,4.1396,3.1049,4259.0,2544.8,34.11,612
15,462,1.6462,85.765,0.06349,38.07,4.1242,3.0855,4254.2,2554.4,34.11,611
15,463,1.6492,85.644,0.06324,37.99,4.1302,3.0946,4272.8,2598.6,34.11,610
15,464,1.6606,86.701,0.06421,35.54,4.1382,3.1102,4173.4,2511.8,34.11,609
15,465,1.6482,85.994,0.06442,38.47,4.1145,3.081,4217.2,2521.5,34.11,608
15,466,1.6548,86.168,0.06138,37.2,4.1262,3.0925,4251.8,2535.3,34.11,607
15,467,1.6463,85.482,0.06288,36.96,4.1157,3.0965,4227.4,2562.7,34.11,606
15,468,1.646,85.641,0.06511,34.86,4.139,3.0763,4246.1,2584.9,34.11,605
15,469,1.6363,85.518,0.06386,37.59,4.1208,3.085,4198.6,2531.9,34.11,604
15,470,1.662,86.602,0.06268,37.94,4.1317,3.1049,4212.9,2527.9,34.11,603
15,471,1.6514,86.313,0.06259,37.95,4.1359,3.077,4152.5,2551.9,34.11,602
15,472,1.6516,85.962,0.06482,37.75,4.1325,3.0972,4237.5,2478.3,34.11,601
15,473,1.6509,85.897,0.06293,39.69,4.1307,3.1005,4195.5,2570.2,34.11,600
15,474,1.6518,86.322,0.06416,37.36,4.1235,3.0907,4223.2,2525.6,34.11,599
15,475,1.64,85.272,0.06348,37.3,4.1231,3.1001,4185.1,2471.0,34.11,598
15,476,1.6426,85.764,0.06455,39.52,4.1463,3.0987,4202.3,2576.0,34.11,597
15,477,1.6342,85.494,0.06449,37.15,4.1317,3.0956,4271.3,2521.0,34.11,596
15,478,1.6484,85.698,0.06326,35.77,4.1283,3.0854,4236.2,2622.8,34.11,595
15,479,1.6358,85.32,0.06315,37.97,4.1383,3.0959,4252.9,2535.0,34.11,594
15,480,1.6265,84.609,0.06541,36.75,4.1242,3.0772,4268.9,2485.1,34.11,593
15,481,1.6325,85.497,0.06448,37.18,4.1349,3.0794,4217.0,2506.4,34.11,592
15,482,1.6293,85.175,0.06281,38.27,4.1356,3.0835,4277.0,2587.4,34.11,591
15,483,1.6353,85.199,0.06433,36.95,4.1195,3.112,4261.9,2528.6,34.11,590
15,484,1.6537,85.581,0.06393,37.78,4.1329,3.0981,4260.4,2464.3,34.11,589
15,485,1.6301,84.712,0.06442,37.33,4.1243,3.1045,4260.1,2546.2,34.11,588
15,486,1.6463,85.713,0.06376,37.5,4.1385,3.0956,4294.5,2492.5,34.11,587
15,487,1.6346,85.427,0.06411,37.44,4.1318,3.0958,4219.6,2601.9,34.11,586
15,488,1.6381,85.821,0.06457,36.35,4.1352,3.0719,4300.8,2570.2,34.11,585
15,489,1.6331,85.097,0.063,37.08,4.1299,3.0702,4320.7,2526.1,34.11,584
15,490,1.6438,85.747,0.0636,37.86,4.1408,3.0788,4266.9,2495.9,34.11,583
15,491,1.6163,84.361,0.06445,37.75,4.1283,3.0863,4232.0,2538.3,34.11,582
15,492,1.6345,85.003,0.06296,37.85,4.1358,3.0975,4237.6,2564.0,34.11,581
15,493,1.6451,85.321,0.0629,38.03,4.1303,3.0864,4294.9,2571.7,34.11,580
15,494,1.6269,85.244,0.06401,41.54,4.121,3.0863,4290.4,2554.8,34.11,579
15,495,1.6344,84.838,0.06564,38.28,4.1212,3.0786,4236.0,2504.1,34.11,578
15,496,1.6431,85.596,0.06506,37.94,4.1454,3.0683,4112.7,2510.7,34.11,577
15,497,1.63,85.002,0.06377,36.18,4.1288,3.0799,4273.9,2538.9,34.11,576
15,498,1.6428,85.444,0.06446,38.3,4.1181,3.075,4334.5,2552.2,34.11,575
15,499,1.6144,84.361,0.06637,36.85,4.1113,3.0781,4248.3,2555.8,34.11,574
15,500,1.633,85.265,0.06452,38.18,4.1373,3.0797,4282.6,2567.8,34.11,573
15,501,1.6281,84.844,0.06524,37.16,4.1211,3.0872,4295.6,2506.5,34.11,572
15,502,1.6207,84.616,0.06492,36.44,4.1403,3.0987,4213.7,2531.0,34.11,571
15,503,1.6378,85.155,0.06303,37.48,4.124,3.0804,4225.7,2576.8,34.11,570
15,504,1.625,84.98,0.06416,39.55,4.1285,3.0954,4303.4,2452.5,34.11,569
15,505,1.6126,84.377,0.06521,40.17,4.1311,3.0813,4299.2,2502.8,34.11,568
15,506,1.6239,84.606,0.06553,37.28,4.1193,3.0916,4190.3,2451.9,34.11,567
15,507,1.6294,84.712,0.065,37.21,4.1372,3.074,4307.0,2485.8,34.11,566
15,508,1.6186,84.199,0.0664,37.42,4.1389,3.0618,4227.0,2463.3,34.11,565
15,509,1.6246,84.573,0.06361,36.76,4.1367,3.0726,4337.1,2471.4,34.11,564
15,510,1.6355,85.062,0.06493,38.14,4.1296,3.0921,4195.8,2486.0,34.11,563
15,511,1.6294,84.641,0.06431,35.38,4.1031,3.0813,4231.9,2489.3,34.11,562
15,512,1.6097,84.022,0.06686,39.42,4.1279,3.0776,4250.1,2520.0,34.11,561
15,513,1.6247,84.357,0.06505,38.09,4.1112,3.0744,4361.7,2435.0,34.11,560
15,514,1.617,84.367,0.06521,38.36,4.1223,3.0885,4263.0,2518.1,34.11,559
15,515,1.6035,83.808,0.06345,38.21,4.1305,3.0754,4299.5,2446.2,34.11,558
15,516,1.6325,84.888,0.06405,36.45,4.1224,3.0815,4294.9,2450.4,34.11,557
15,517,1.6163,84.192,0.06462,38.02,4.1371,3.0728,4327.6,2490.4,34.11,556
15,518,1.6097,84.283,0.06585,40.29,4.1169,3.0697,4356.4,2518.3,34.11,555
15,519,1.6205,84.043,0.06468,38.02,4.1308,3.0867,4314.2,2574.7,34.11,554
15,520,1.6352,84.836,0.0645,38.38,4.1442,3.0749,4282.3,2528.0,34.11,553
15,521,1.6196,84.442,0.06547,35.81,4.1238,3.0701,4363.4,2483.0,34.11,552
15,522,1.6217,84.256,0.06677,38.33,4.1185,3.0729,4312.3,2502.1,34.11,551
15,523,1.5984,83.866,0.06363,36.59,4.1247,3.075,4235.4,2478.4,34.11,550
15,524,1.6288,84.824,0.06728,38.03,4.1265,3.0807,4376.1,2550.1,34.11,549
15,525,1.6216,84.428,0.06445,36.42,4.1221,3.093,4376.0,2421.9,34.11,548
15,526,1.6325,84.632,0.06658,37.49,4.1347,3.062,4249.8,2585.3,34.11,547
15,527,1.6032,83.878,0.06501,40.28,4.138,3.0706,4304.8,2504.4,34.11,546
15,528,1.6196,84.301,0.06445,37.79,4.1153,3.0867,4305.4,2497.4,34.11,545
15,529,1.6095,83.734,0.06611,36.37,4.1342,3.0654,4283.4,2519.8,34.11,544
15,530,1.6064,83.709,0.06538,36.36,4.1403,3.091,4330.7,2470.2,34.11,543
15,531,1.6176,83.977,0.06498,37.59,4.1238,3.0547,4341.6,2489.3,34.11,542
15,532,1.6137,84.24,0.06409,38.28,4.1143,3.0821,4341.5,2566.3,34.11,541
15,533,1.6212,84.439,0.06531,39.19,4.1289,3.0715,4234.1,2571.8,34.11,540
15,534,1.6199,84.273,0.06565,40.42,4.1346,3.062,4307.8,2509.0,34.11,539
15,535,1.6156,84.295,0.06715,36.55,4.123,3.0735,4357.3,2529.9,34.11,538
15,536,1.6101,84.291,0.06579,36.31,4.1258,3.0921,4401.6,2496.0,34.11,537
15,537,1.6079,83.863,0.06566,39.9,4.1166,3.0725,4322.5,2447.2,34.11,536
15,538,1.6175,83.913,0.06632,37.31,4.1174,3.0621,4318.0,2440.5,34.11,535
15,539,1.6033,83.768,0.0643,35.81,4.1309,3.0605,4343.2,2446.5,34.11,534
15,540,1.606,83.74,0.06588,39.29,4.1174,3.0891,4355.2,2458.1,34.11,533
15,541,1.6024,83.51,0.06533,36.06,4.1145,3.0641,4318.1,2421.8,34.11,532
15,542,1.61,83.901,0.06537,37.17,4.1244,3.0831,4252.0,2409.5,34.11,531
15,543,1.5879,83.124,0.06436,38.17,4.1237,3.0697,4336.6,2465.3,34.11,530
15,544,1.5937,83.2,0.06606,36.71,4.1269,3.0411,4328.7,2480.3,34.11,529
15,545,1.599,83.085,0.06701,38.43,4.14,3.065,4366.6,2523.1,34.11,528
15,546,1.5921,82.983,0.06442,39.19,4.1403,3.0673,4331.4,2445.2,34.11,527
15,547,1.6145,84.404,0.06502,38.86,4.1226,3.0977,4413.5,2489.4,34.11,526
15,548,1.6101,83.747,0.067,38.83,4.1133,3.0641,4374.3,2443.7,34.11,525
15,549,1.6126,83.878,0.0648,36.83,4.1102,3.0799,4383.3,2447.2,34.11,524
15,550,1.5996,83.307,0.06689,37.8,4.1274,3.0711,4275.7,2516.5,34.11,523
15,551,1.5989,83.403,0.06528,37.37,4.1085,3.0604,4301.9,2438.6,34.11,522
15,552,1.6099,83.772,0.06515,36.32,4.1137,3.0858,4367.4,2452.6,34.11,521
15,553,1.6017,83.204,0.06607,40.96,4.1235,3.0618,4261.3,2476.5,34.11,520
15,554,1.5892,83.094,0.06682,38.57,4.118,3.074,4338.0,2494.8,34.11,519
15,555,1.5937,83.181,0.0674,36.97,4.1083,3.0647,4273.4,2395.4,34.11,518
15,556,1.5927,83.017,0.06592,38.86,4.1176,3.0515,4376.0,2452.6,34.11,517
15,557,1.6021,83.358,0.06729,37.2,4.1103,3.0693,4341.5,2504.9,34.11,516
15,558,1.5976,83.251,0.06502,37.43,4.1058,3.0618,4356.2,2472.0,34.11,515
15,559,1.6011,83.271,0.06684,37.56,4.1142,3.0828,4334.6,2439.2,34.11,514
15,560,1.5834,82.934,0.06611,36.41,4.128,3.0651,4328.2,2375.3,34.11,513
15,561,1.6055,83.077,0.06575,38.24,4.1374,3.093,4304.5,2499.5,34.11,512
15,562,1.5534,81.805,0.06456,37.86,4.1015,3.0822,4355.9,2474.8,34.11,511
15,563,1.5842,82.744,0.0663,40.65,4.1233,3.0704,4313.5,2408.9,34.11,510
15,564,1.5871,82.579,0.06673,35.95,4.1256,3.0758,4380.5,2470.9,34.11,509
15,565,1.595,83.055,0.0651,39.49,4.1382,3.081,4369.2,2444.2,34.11,508
15,566,1.5738,82.533,0.06743,36.55,4.1173,3.0643,4409.8,2472.7,34.11,507
